일자,본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,중식계,석식계,식사가능인원,중식결식,석식결식,중식강수여부,중식기온,중식강수량,석식강수여부,석식기온,석식강수량,확진자수,휴일전날,휴일다음날,월_1,월_2,월_3,월_4,월_5,월_6,월_7,월_8,월_9,월_10,월_11,월_12,요일_금,요일_목,요일_수,요일_월,요일_화,국분류_국,국분류_국수,국분류_스프,국분류_죽,국분류_찌개,국분류_탕,메뉴분류_기타,메뉴분류_육류,메뉴분류_조류,메뉴분류_해산물
2016-06-15,2637,60,260,0,0.0,984.0,535.0,2317.0,1333.0,1782.0,0.0,22.8,0.0,0.0,22.9,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-06-16,2637,73,263,336,0.0,800.0,524.0,2301.0,1501.0,1777.0,0.0,27.4,0.0,0.0,25.8,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-06-17,2637,165,291,60,0.0,694.0,484.0,2181.0,1487.0,1697.0,0.0,27.6,0.0,0.0,25.6,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-06-20,2637,101,257,344,0.0,1146.0,585.0,2279.0,1133.0,1694.0,1.0,23.2,2.3,0.0,22.9,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016-06-21,2637,49,248,349,0.0,1091.0,645.0,2340.0,1249.0,1695.0,1.0,22.5,0.1,0.0,23.8,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-06-22,2637,47,258,0,0.0,1022.0,467.0,2332.0,1310.0,1865.0,1.0,22.5,1.1,1.0,21.7,2.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016-06-23,2637,53,271,346,0.0,877.0,588.0,2313.0,1436.0,1725.0,0.0,27.0,0.0,0.0,25.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-06-24,2637,169,284,52,0.0,805.0,475.0,2184.0,1379.0,1709.0,1.0,21.5,10.8,0.0,26.5,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-06-27,2637,96,227,300,0.0,1142.0,609.0,2314.0,1172.0,1705.0,0.0,24.3,0.0,0.0,21.4,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016-06-28,2637,63,253,226,0.0,917.0,535.0,2321.0,1404.0,1786.0,0.0,25.2,0.0,0.0,22.6,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016-06-29,2637,67,248,0,0.0,820.0,487.0,2322.0,1502.0,1835.0,0.0,24.0,0.0,0.0,23.3,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2016-06-30,2637,76,247,151,0.0,886.0,446.0,2314.0,1428.0,1868.0,0.0,27.9,0.0,0.0,24.3,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-01,2643,145,215,41,0.0,879.0,513.0,2283.0,1404.0,1770.0,1.0,23.8,3.8,1.0,23.2,6.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2016-07-04,2643,88,190,385,0.0,1292.0,582.0,2365.0,1073.0,1783.0,0.0,24.0,0.0,0.0,26.5,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2016-07-05,2643,55,226,376,0.0,952.0,551.0,2362.0,1410.0,1811.0,0.0,28.6,0.0,0.0,27.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-07-06,2643,56,224,0,0.0,939.0,484.0,2363.0,1424.0,1879.0,0.0,29.5,0.0,0.0,27.4,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-07-07,2643,64,238,340,0.0,857.0,494.0,2341.0,1484.0,1847.0,0.0,28.6,0.0,0.0,27.5,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-08,2643,155,260,60,0.0,863.0,534.0,2228.0,1365.0,1694.0,0.0,26.6,0.0,0.0,29.9,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-07-11,2643,121,210,366,0.0,1115.0,630.0,2312.0,1197.0,1682.0,1.0,26.3,0.1,0.0,24.6,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2016-07-12,2643,72,223,382,0.0,919.0,519.0,2348.0,1429.0,1829.0,0.0,25.1,0.0,0.0,24.8,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-13,2643,79,241,0,0.0,866.0,483.0,2323.0,1457.0,1840.0,0.0,27.8,0.0,0.0,28.6,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-07-14,2643,84,252,308,0.0,781.0,550.0,2307.0,1526.0,1757.0,0.0,29.8,0.0,0.0,31.1,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-07-15,2643,189,261,55,0.0,867.0,503.0,2193.0,1326.0,1690.0,0.0,28.4,0.0,0.0,25.2,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-18,2643,126,208,343,0.0,1158.0,596.0,2309.0,1151.0,1713.0,0.0,27.9,0.0,0.0,28.4,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-07-19,2643,111,233,263,0.0,888.0,424.0,2299.0,1411.0,1875.0,0.0,27.8,0.0,0.0,27.7,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-20,2643,124,238,0,0.0,844.0,443.0,2281.0,1437.0,1838.0,0.0,27.4,0.0,0.0,28.1,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2016-07-21,2643,115,255,263,0.0,733.0,446.0,2273.0,1540.0,1827.0,0.0,27.2,0.0,0.0,27.2,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-07-22,2643,251,272,47,0.0,661.0,501.0,2120.0,1459.0,1619.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2016-07-25,2643,277,180,247,0.0,1086.0,584.0,2186.0,1100.0,1602.0,0.0,31.8,0.0,0.0,28.9,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-26,2643,260,185,269,0.0,927.0,582.0,2198.0,1271.0,1616.0,0.0,31.0,0.0,0.0,30.3,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-07-27,2643,299,192,0,0.0,872.0,423.0,2152.0,1280.0,1729.0,0.0,32.0,0.0,0.0,29.1,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2016-07-28,2643,340,204,197,0.0,816.0,434.0,2099.0,1283.0,1665.0,0.0,30.7,0.0,0.0,29.7,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-29,2643,486,207,36,0.0,671.0,472.0,1950.0,1279.0,1478.0,0.0,31.7,0.0,0.0,30.1,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-08-01,2644,512,109,238,0.0,1055.0,510.0,2023.0,968.0,1513.0,0.0,32.3,0.0,0.0,29.3,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-08-02,2644,460,167,268,0.0,829.0,515.0,2017.0,1188.0,1502.0,0.0,30.6,0.0,1.0,25.1,0.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-08-03,2644,485,183,0,0.0,802.0,363.0,1976.0,1174.0,1613.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-08-04,2644,467,200,262,0.0,671.0,456.0,1977.0,1306.0,1521.0,0.0,30.2,0.0,0.0,30.2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-08-05,2644,538,212,46,0.0,641.0,448.0,1894.0,1253.0,1446.0,0.0,31.2,0.0,0.0,31.3,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-08-08,2644,421,180,255,0.0,1038.0,480.0,2043.0,1005.0,1563.0,0.0,33.5,0.0,1.0,25.1,0.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2016-08-09,2644,392,182,286,0.0,874.0,470.0,2070.0,1196.0,1600.0,0.0,31.4,0.0,0.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-08-10,2644,411,188,0,0.0,842.0,451.0,2045.0,1203.0,1594.0,0.0,32.6,0.0,0.0,31.7,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-08-11,2644,413,202,295,0.0,845.0,530.0,2029.0,1184.0,1499.0,0.0,34.0,0.0,0.0,32.4,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-08-12,2644,587,215,60,0.0,708.0,410.0,1842.0,1134.0,1432.0,0.0,35.1,0.0,0.0,33.7,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2016-08-16,2644,352,177,351,0.0,1023.0,561.0,2115.0,1092.0,1554.0,0.0,31.4,0.0,0.0,28.9,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-08-17,2644,311,191,0,0.0,924.0,465.0,2142.0,1218.0,1677.0,0.0,31.6,0.0,1.0,25.3,0.7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016-08-18,2644,274,215,364,0.0,943.0,574.0,2155.0,1212.0,1581.0,0.0,31.3,0.0,0.0,30.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-08-19,2644,345,237,59,0.0,754.0,532.0,2062.0,1308.0,1530.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2016-08-22,2644,115,159,458,0.0,1266.0,729.0,2370.0,1104.0,1641.0,0.0,32.4,0.0,0.0,30.4,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-08-23,2644,86,211,386,0.0,1145.0,563.0,2347.0,1202.0,1784.0,0.0,27.4,0.0,0.0,29.4,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-08-24,2644,113,209,0,0.0,941.0,588.0,2322.0,1381.0,1734.0,0.0,31.8,0.0,0.0,31.2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-08-25,2644,123,241,308,0.0,885.0,508.0,2280.0,1395.0,1772.0,0.0,31.2,0.0,0.0,30.4,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-08-26,2644,194,269,70,0.0,813.0,489.0,2181.0,1368.0,1692.0,1.0,25.9,0.1,0.0,19.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-08-29,2644,132,202,352,0.0,1258.0,568.0,2310.0,1052.0,1742.0,0.0,25.3,0.0,0.0,25.8,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016-08-30,2644,96,242,268,0.0,901.0,514.0,2306.0,1405.0,1792.0,0.0,24.7,0.0,0.0,24.3,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-08-31,2644,98,236,0,0.0,915.0,498.0,2310.0,1395.0,1812.0,0.0,27.5,0.0,0.0,26.7,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016-09-01,2769,99,250,336,0.0,953.0,468.0,2420.0,1467.0,1952.0,0.0,28.8,0.0,0.0,27.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-09-02,2769,177,279,76,0.0,832.0,460.0,2313.0,1481.0,1853.0,1.0,19.1,5.7,1.0,19.9,4.4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016-09-05,2769,100,225,447,0.0,1164.0,554.0,2444.0,1280.0,1890.0,0.0,27.8,0.0,0.0,26.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-09-06,2769,59,253,477,0.0,784.0,560.0,2457.0,1673.0,1897.0,0.0,26.8,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-09-07,2769,65,241,0,0.0,926.0,504.0,2463.0,1537.0,1959.0,0.0,26.6,0.0,0.0,24.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-08,2769,69,255,438,0.0,758.0,548.0,2445.0,1687.0,1897.0,0.0,27.3,0.0,0.0,26.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-09-09,2769,137,288,86,0.0,682.0,485.0,2344.0,1662.0,1859.0,0.0,26.8,0.0,0.0,26.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-09-12,2769,328,176,306,0.0,924.0,504.0,2265.0,1341.0,1761.0,1.0,20.5,0.3,0.0,22.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-09-13,2769,511,108,52,0.0,820.0,238.0,2150.0,1330.0,1912.0,0.0,25.8,0.0,0.0,25.7,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2016-09-19,2769,167,180,550,0.0,1271.0,662.0,2422.0,1151.0,1760.0,0.0,22.2,0.0,0.0,20.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-09-20,2769,69,227,588,0.0,1039.0,627.0,2473.0,1434.0,1846.0,0.0,22.4,0.0,0.0,21.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-09-21,2769,58,246,0,0.0,1068.0,603.0,2465.0,1397.0,1862.0,0.0,23.0,0.0,0.0,20.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016-09-22,2769,137,253,403,0.0,891.0,533.0,2379.0,1488.0,1846.0,0.0,20.9,0.0,0.0,21.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2016-09-23,2769,165,278,99,0.0,716.0,562.0,2326.0,1610.0,1764.0,0.0,24.4,0.0,0.0,22.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-09-26,2769,70,224,494,0.0,1185.0,710.0,2475.0,1290.0,1765.0,0.0,23.7,0.0,0.0,22.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-09-27,2769,56,233,380,0.0,1033.0,550.0,2480.0,1447.0,1930.0,0.0,25.7,0.0,0.0,26.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-09-28,2769,50,225,0,0.0,1128.0,591.0,2494.0,1366.0,1903.0,1.0,23.7,0.7,1.0,20.5,0.6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-09-29,2769,153,227,331,0.0,1044.0,622.0,2389.0,1345.0,1767.0,0.0,19.1,0.0,0.0,18.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-09-30,2769,158,256,59,0.0,843.0,539.0,2355.0,1512.0,1816.0,1.0,16.5,9.0,0.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-10-04,2670,59,239,1035,0.0,1262.0,902.0,2372.0,1110.0,1470.0,0.0,27.0,0.0,0.0,23.7,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2016-10-05,2670,41,228,0,0.0,1336.0,905.0,2401.0,1065.0,1496.0,0.0,21.7,0.0,0.0,22.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2016-10-06,2670,56,245,378,0.0,1196.0,352.0,2369.0,1173.0,2017.0,0.0,25.4,0.0,0.0,20.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-10-07,2670,144,252,80,0.0,843.0,554.0,2274.0,1431.0,1720.0,0.0,21.5,0.0,0.0,18.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-10-10,2670,104,216,443,0.0,1180.0,546.0,2350.0,1170.0,1804.0,0.0,19.0,0.0,0.0,17.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-10-11,2670,69,256,386,0.0,1014.0,522.0,2345.0,1331.0,1823.0,0.0,17.2,0.0,0.0,15.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016-10-12,2670,64,251,0,0.0,951.0,527.0,2355.0,1404.0,1828.0,0.0,21.3,0.0,0.0,16.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-10-13,2670,66,262,612,0.0,1051.0,667.0,2342.0,1291.0,1675.0,0.0,18.7,0.0,0.0,17.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-10-14,2670,144,265,172,0.0,898.0,544.0,2261.0,1363.0,1717.0,0.0,20.7,0.0,0.0,16.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016-10-17,2670,107,241,425,0.0,1196.0,527.0,2322.0,1126.0,1795.0,0.0,20.9,0.0,0.0,20.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2016-10-18,2670,53,262,394,0.0,994.0,544.0,2355.0,1361.0,1811.0,0.0,20.4,0.0,0.0,18.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-10-19,2670,72,267,0,0.0,933.0,475.0,2331.0,1398.0,1856.0,0.0,21.2,0.0,0.0,18.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-10-20,2670,105,269,281,0.0,787.0,564.0,2296.0,1509.0,1732.0,0.0,20.9,0.0,0.0,18.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-10-21,2670,228,280,62,0.0,760.0,442.0,2162.0,1402.0,1720.0,0.0,18.4,0.0,0.0,16.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-10-24,2670,120,223,367,0.0,1171.0,600.0,2327.0,1156.0,1727.0,0.0,17.7,0.0,0.0,15.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-10-25,2670,73,259,345,0.0,1028.0,559.0,2338.0,1310.0,1779.0,1.0,16.3,3.1,0.0,16.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-10-26,2670,89,258,0,0.0,854.0,410.0,2323.0,1469.0,1913.0,0.0,19.1,0.0,0.0,16.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
